,Label,Spotify,Title,Artist,Featured Artists,feat-string,artist-string,weav-track-prefix,Prefix formula,Genre,ISRC,GRID,source-UPC,Circle of Fifths
99,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Olivia%20Holt%20-%20What%20You%20Love%20,What You Love,Olivia Holt,,,Olivia Holt,io.weav.tracks.WhatYouLove,WhatYouLove,['Pop'],,,,11
100,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Jordan%20Fisher%20-%20All%20About%20Us%20,All About Us,Jordan Fisher,,,Jordan Fisher,io.weav.tracks.AllAboutUs,AllAboutUs,['Pop'],,,,9
101,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/Syn%20Cole%20-%20Who%20You%20Are%20ft.%20MIO%20,Who You Are,Syn Cole,['recxZZuD8zG1KLWz9'],MIO,Syn Cole,io.weav.tracks.WhoYouAre,WhoYouAre,['EDM'],CHB701800116,A10302B0004530980A,,2
102,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Pink%20Slip%20-%20PCB%20ft.%20Rahn%20Harper%20,PCB,Pink Slip,['recaXF5LaZiIRcKMC'],Rahn Harper,Pink Slip,io.weav.tracks.PCB,PCB,['RnB'],SEYOK1615482,A10302B00035713395,075679906908,5
103,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Tritonal%20-%20Call%20Me%20,Call Me,Tritonal,,,Tritonal,io.weav.tracks.CallMe,CallMe,['EDM'],,,,2
104,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Seven%20Lions%20Tritonal%20Kill%20The%20Noise%20-%20Horizon%20ft.%20Haliene%20,Horizon,Seven Lions,['rec9Wmy87sbGfkTSe'],Haliene,Seven Lions & Tritonal & Kill The Noise,io.weav.tracks.Horizon,Horizon,['EDM'],,,,7
105,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Selena%20Gomez%20The%20Scene%20-%20Hit%20The%20Lights%20,Hit The Lights,Selena Gomez & The Scene,,,Selena Gomez & The Scene,io.weav.tracks.HitTheLights,HitTheLights,['Pop'],,,,1
106,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Galantis%20-%20Spaceship%20ft.%20Uffie%20,Spaceship,Galantis,['recNcywVWtNtAXrBj'],Uffie,Galantis,io.weav.tracks.Spaceship,Spaceship,['EDM'],USAT21802240,A10302B00044428310,075679870933,11
107,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Cash%20Cash%20-%20Finest%20Hour%20ft.%20Abir%20,Finest Hour,Cash Cash,['recComoque4WR3b12'],Abir,Cash Cash,io.weav.tracks.FinestHour,FinestHour,['EDM'],USAT21801456,A10302B0004426728Y,075679873392,8
108,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Sweater%20Beats%20-%20Faded%20Away%20ft.%20Icona%20Pop%20,Faded Away,Sweater Beats,['recz1BjthQXPtZ8DI'],Icona Pop,Sweater Beats,io.weav.tracks.FadedAway,FadedAway,['EDM'],USAT21801876,A10302B0004431990L,075679872746,7
109,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Pink%20Slip%20-%20Said%20It%20All%20ft.%20estef%20,Said It All,Pink Slip,['recZ6p9LpMkipGLg7'],estef,Pink Slip,io.weav.tracks.SaidItAll,SaidItAll,['RnB'],USAT21700504,A10302B00039391974,075679901224,2
110,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Missing%20You%20ft.%20Parson%20James%20,Missing You,CAZZETTE,['reca80eqCWdDyOBKq'],Parson James,CAZZETTE,io.weav.tracks.MissingYou,MissingYou,['EDM'],CHB701800115,A10302B0004530979V,,11
111,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Run%20Run%20ft.%20Morgan%20Bosman%20,Run Run,CAZZETTE,['rechLYWThrfLZSHmf'],Morgan Bosman,CAZZETTE,io.weav.tracks.RunRun,RunRun,['EDM'],CHB701800114,A10302B0004530969Z,,8
112,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Tritonal%20-%20Love%20U%20Right%20ft.%20Lourdiz%20,Love U Right,Tritonal,['recvrZpZtTwcsmqnM'],Lourdiz,Tritonal,io.weav.tracks.LoveURight,LoveURight,['EDM'],,,,0
113,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Nomra%20-%20By%20My%20Side%20,By My Side,Nomra,,,Nomra,io.weav.tracks.ByMySide,ByMySide,['EDM'],,,,7
114,['recbv9WpJwr7YbkGD'],https://open.spotify.com/search/songs/Matt%20Dean%20-%20Down%20Down%20,Down Down,Matt & Dean,,,Matt & Dean,io.weav.tracks.DownDown,DownDown,['Dance'],,,,4
115,['recbv9WpJwr7YbkGD'],https://open.spotify.com/search/songs/Luminaries%20-%20Mirrors%20,Mirrors,Luminaries,,,Luminaries,io.weav.tracks.Mirrors,Mirrors,['Dance'],,,,11
116,['recbv9WpJwr7YbkGD'],https://open.spotify.com/search/songs/Petrichor%20-%20Free%20Dive%20,Free Dive,Petrichor,,,Petrichor,io.weav.tracks.FreeDive,FreeDive,['Dance'],,,,5
117,['recbv9WpJwr7YbkGD'],https://open.spotify.com/search/songs/Petrichor%20-%20Walk%20In%20The%20Clouds%20,Walk In The Clouds,Petrichor,,,Petrichor,io.weav.tracks.WalkInTheClouds,WalkInTheClouds,['Dance'],,,,10
118,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Lash%20-%20I'm%20Gonna%20Be%20There%20,I'm Gonna Be There,Lash,,,Lash,io.weav.tracks.ImGonnaBeThere,I'mGonnaBeThere,['EDM'],,,,5
119,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Savi%20-%20Losin'%20Myself%20ft.%20Ida%20Da%20Silva%20,Losin' Myself,Savi,['rec6eYP79mwGMMTvP'],Ida Da Silva,Savi,io.weav.tracks.LosinMyself,Losin'Myself,['EDM'],,,,4
120,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Clara%20Mae%20-%20Better%20Me%20Better%20You%20ft.%20Jake%20Miller%20,Better Me Better You,Clara Mae,['recPGwJDe8DF7g8UL'],Jake Miller,Clara Mae,io.weav.tracks.BetterMeBetterYou,BetterMeBetterYou,['EDM'],USAT21810519,A10302B0004526026M,,6
121,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Clara%20Mae%20-%20I%20Forgot%20,I Forgot,Clara Mae,,,Clara Mae,io.weav.tracks.IForgot,IForgot,['EDM'],USAT21810520,A10302B0004526043K,0075679877215,6
122,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Anki%20-%20All%20Alone%20ft.%20Micah%20Martin%20,All Alone,Anki,['reckoyKvKwVUkxTHX'],Micah Martin,Anki,io.weav.tracks.AllAlone,AllAlone,['EDM'],,,,1
123,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Arcando%20-%20Is%20It%20Possible%20ft.%20Menend%20,Is It Possible,Arcando,['recm0WzK0VsZHdyaD'],Menend,Arcando,io.weav.tracks.IsItPossible,IsItPossible,['EDM'],,,,10
124,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/BRKLYN%20Jocelyn%20Alice%20-%20I'm%20On%20Somethin%20,I'm On Somethin,BRKLYN,,,BRKLYN & Jocelyn Alice,io.weav.tracks.ImOnSomething,I'mOnSomethin,['EDM'],,,,2
125,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Thomas%20Hayes%20Nomra%20-%20Stay%20The%20Same%20ft.%20Raphaella%20,Stay The Same,Thomas Hayes,['recamyE1aacrkEZ0T'],Raphaella,Thomas Hayes & Nomra,io.weav.tracks.StayTheSame,StayTheSame,['EDM'],,,,7
126,['recbv9WpJwr7YbkGD'],https://open.spotify.com/search/songs/Beatchimp%20-%20Home%20,Home,Beatchimp,,,Beatchimp,io.weav.tracks.Home,Home,['Electronic'],,,,9
127,['recp1zbUX3zD4CRdp'],https://open.spotify.com/search/songs/En%20Vogue%20-%20My%20Lovin'%20(You're%20Never%20Gonna%20Get%20It)%20,My Lovin' (You're Never Gonna Get It),En Vogue,,,En Vogue,io.weav.tracks.MyLovin,MyLovin'(You'reNeverGonnaGetIt),['RnB'],USEW19200001,A10302B0000000DQAN,0075596232227,7
128,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Cash%20Cash%20-%20Aftershock%20ft.%20Jacquie%20Lee%20(Instrumental)%20,Aftershock,Cash Cash,['rec0N4eduOwO3z7BU'],Jacquie Lee,Cash Cash,io.weav.tracks.AftershockInstrumental,Aftershock,['EDM'],USAT21600001,A10302B0003256081G,0075679914354,8
129,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Troyboi%20-%20And%20Wot%20(Instrumental)%20,And Wot,Troyboi,,,Troyboi,io.weav.tracks.AndWotInstrumental,AndWot,['Dance'],GBAYE1600165,A10302B00033487821,190295977771,5
130,['recYiOnj3tGbMVNGA'],https://open.spotify.com/search/songs/OMI%20-%20Cheerleader%20(Felix%20Jaehn%20remix)%20(Instrumental)%20,Cheerleader (Felix Jaehn remix),OMI,,,OMI,io.weav.tracks.CheerleaderInstrumental,Cheerleader(FelixJaehnremix),['EDM'],,,,4
131,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Classic%20ft.%20Powers%20(Instrumental)%20,Classic,The Knocks,['recqLLl5r1PhVMgCz'],Powers,The Knocks,io.weav.tracks.ClassicInstrumental,Classic,['Dance'],USAT21404380,A10302B0002670000S,075679909954,2
132,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Sweater%20Beats%20-%20Did%20You%20Wrong%20ft.%20MAX%20(Instrumental)%20,Did You Wrong,Sweater Beats,['recZ8s5ZVWNWOOo8S'],MAX,Sweater Beats,io.weav.tracks.DidYouWrongInstrumental,DidYouWrong,['EDM'],USAT21602118,A10302B0003570268J,075679906915,7
133,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Bea%20Miller%20-%20Dracula%20(Instrumental)%20,Dracula,Bea Miller,,,Bea Miller,io.weav.tracks.DraculaInstrumental,Dracula,['Pop'],,,,2
134,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Icona%20Pop%20-%20Emergency%20(Instrumental)%20,Emergency,Icona Pop,,,Icona Pop,io.weav.tracks.EmergencyInstrumental,Emergency,['Pop'],USAT21501475,A10302B00029885006,075679923707,7
135,['recUWGxmWKCEVnjR5'],https://open.spotify.com/search/songs/Rudimental%20-%20Feel%20The%20Love%20ft.%20John%20Newman%20(Instrumental)%20,Feel The Love,Rudimental,['recxxcCNyfMVmbFxE'],John Newman,Rudimental,io.weav.tracks.FeelTheLoveInstrumental,FeelTheLove,['Pop'],GBAHS1200176,A10302B0001608559Q,5053105298556,9
136,['recm5D6qhR0T7FxnU'],https://open.spotify.com/search/songs/Olivia%20Holt%20-%20History%20(Instrumental)%20,History,Olivia Holt,,,Olivia Holt,io.weav.tracks.HistoryInstrumental,History,['Pop'],,,,7
137,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Icona%20Pop%20-%20I%20Love%20It%20ft.%20Charli%20XCX%20(Instrumental)%20,I Love It,Icona Pop,['reci1zsTplbLGuIyB'],Charli XCX,Icona Pop,io.weav.tracks.ILoveItInstrumental,ILoveIt,['Pop'],USAT21202802,A10302B0001643973G,075679952363,8
138,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Ost%20Meyer%20vs.%20Stage%20Rockers%20-%20Make%20It%20High%20(Instrumental)%20,Make It High,Ost & Meyer vs. Stage Rockers,,,Ost & Meyer vs. Stage Rockers,io.weav.tracks.MakeItHighInstrumental,MakeItHigh,['Dance'],,,,2
139,['rechDxvy8NgTayPUY'],https://open.spotify.com/search/songs/Enrique%20Iglesias%20-%20Move%20To%20Miami%20ft.%20Pitbull%20(Instrumental)%20,Move To Miami,Enrique Iglesias,['recNz4PyBi2eVaHEN'],Pitbull,Enrique Iglesias,io.weav.tracks.MoveToMiamiInstrumental,MoveToMiami,['Pop'],,,,9
140,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Galantis%20-%20No%20Money%20(Instrumental)%20,No Money,Galantis,,,Galantis,io.weav.tracks.NoMoneyInstrumental,NoMoney,['EDM'],USAT21600941,A10302B0003360963M,075678659706,3
141,['rechWNKz4qe4KXCro'],https://open.spotify.com/search/songs/Petit%20Biscuit%20-%20Problems%20ft.%20Lido%20(Instrumental)%20,Problems,Petit Biscuit,['recZfxYUsCrIWob3g'],Lido,Petit Biscuit,io.weav.tracks.ProblemsInstrumental,Problems,['Dance'],,,,4
142,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Clean%20Bandit%20-%20Rather%20Be%20ft.%20Jess%20Glynne%20(Instrumental)%20,Rather Be,Clean Bandit,['rec5sJmHNiBWSXZnU'],Jess Glynne,Clean Bandit,io.weav.tracks.RatherBeInstrumental,RatherBe,['Pop'],GBAHS1300498,A10302B0002354348B,825646317356,5
143,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Galantis%20-%20Runaway%20(U%20I)%20(Instrumental)%20,Runaway (U & I),Galantis,,,Galantis,io.weav.tracks.RunAwayInstrumental,Runaway(U&I),['EDM'],USAT21404265,A10302B00026640297,075678666063,7
144,['recUWGxmWKCEVnjR5'],https://open.spotify.com/search/songs/Rudimental%20-%20Sun%20Comes%20Up%20ft.%20James%20Arthur%20(Instrumental)%20,Sun Comes Up,Rudimental,['recUMCTgV3ZspKwo5'],James Arthur,Rudimental,io.weav.tracks.SunComesUpInstrumental,SunComesUp,['Pop'],GBAHS1700527,A10302B0004103469F,190295614744,10
145,['recbv9WpJwr7YbkGD'],https://open.spotify.com/search/songs/JD%20Reid%20Ownglow%20-%20Run%20It%20(Instrumental)%20,Run It,JD Reid,,,JD Reid & Ownglow,io.weav.tracks.RunItInstrumental,RunIt,['Dance'],,,,7
146,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Sj%20-%20Reflection%20ft.%20Anna%20Pancaldi%20,Reflection,Sj,['rec4kdQ967FfTTuxf'],Anna Pancaldi,Sj,io.weav.tracks.Reflection,Reflection,['EDM'],,,,1
147,['recZTT9OzIEpRyPj4'],https://open.spotify.com/search/songs/Blue%20Lab%20Beats%20-%20Pina%20Colada%20,Pina Colada,Blue Lab Beats,,,Blue Lab Beats,io.weav.tracks.PinaColada,PinaColada,['Hip Hop'],,,,0
148,['recbRPwZ50pyn89uQ'],https://open.spotify.com/search/songs/New%20Reign%20D-Phantom%20-%20Twisted%20ft.%20Keith%20Sweat%20,Twisted,New Reign,['recCnmiO3kdPTnYPB'],Keith Sweat,New Reign & D-Phantom,io.weav.tracks.Twisted,Twisted,['Dance'],GBARL1701900,,,5
149,['recbRPwZ50pyn89uQ'],https://open.spotify.com/search/songs/J%20Hus%20-%20Did%20You%20See%20,Did You See,J Hus,,,J Hus,io.weav.tracks.DidYouSee,DidYouSee,['Hip Hop'],GBARL1700098,,,2
150,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/BRKLYN%20Zack%20Martino%20-%20Good%20Vibe%20,Good Vibe,BRKLYN,,,BRKLYN & Zack Martino,io.weav.tracks.GoodVibe,GoodVibe,['EDM'],,,,4
151,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/DROELOE%20-%20Kintsugi%20,Kintsugi,DROELOE,,,DROELOE,io.weav.tracks.Kintsugi,Kintsugi,['EDM'],,,,0
152,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Disco%20Killerz%20-%20Beautiful%20Life%20ft.%20Delaney%20Jane%20Sarah%20Charness%20,Beautiful Life,Disco Killerz,['recye2QXhz7UQTKwV'],Delaney Jane & Sarah Charness,Disco Killerz,io.weav.tracks.BeautifulLife,BeautifulLife,['EDM'],,,,1
153,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Taska%20Black%20-%20Where%20We%20Go%20,Where We Go,Taska Black,,,Taska Black,io.weav.tracks.WhereWeGo,WhereWeGo,['EDM'],,,,9
154,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Big%20Bills%20ft.%20Big%20Boi%20,Big Bills,The Knocks,['rechMdzzZFdHinI6z'],Big Boi,The Knocks,io.weav.tracks.BigBills,BigBills,['Pop'],,,,11
155,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Brazilian%20Soul%20ft.%20Sofi%20Tukker%20,Brazilian Soul,The Knocks,['recYUcc1OZF84dTEU'],Sofi Tukker,The Knocks,io.weav.tracks.BrazilianSoul,BrazilianSoul,['Pop'],,,,6
156,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Room%20For%20You%20,Room For You,The Knocks,,,The Knocks,io.weav.tracks.RoomForYou,RoomForYou,['Pop'],,,,6
157,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20New%20York%20Narcotic%20,New York Narcotic,The Knocks,,,The Knocks,io.weav.tracks.NewYorkNarcotic,NewYorkNarcotic,['Pop'],,,,4
158,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Ride%20Or%20Die%20ft.%20Foster%20The%20People%20,Ride Or Die,The Knocks,['receHTypxUnDh9o6N'],Foster The People,The Knocks,io.weav.tracks.RideOrDie,RideOrDie,['Pop'],,,,0
159,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Limo%20,Limo,The Knocks,,,The Knocks,io.weav.tracks.Limo,Limo,['Pop'],,,,10
160,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Retrograded%20,Retrograded,The Knocks,,,The Knocks,io.weav.tracks.Retrograded,Retrograded,['Pop'],,,,7
161,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Feeling%20Myself%20,Feeling Myself,The Knocks,,,The Knocks,io.weav.tracks.FeelingMyself,FeelingMyself,['Pop'],,,,1
162,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Wizard%20of%20Bushwick%20ft.%20Sir%20Sly%20,Wizard of Bushwick,The Knocks,['recaKkAZ5yPzVn4oq'],Sir Sly,The Knocks,io.weav.tracks.WizardofBushwick,WizardofBushwick,['Pop'],,,,0
163,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/The%20Knocks%20-%20Don't%20Talk%20Love%20,Don't Talk Love,The Knocks,,,The Knocks,io.weav.tracks.DontTalkLove,Don'tTalkLove,['Pop'],,,,9
164,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/Syn%20Cole%20-%20Miami%2082%20ft.%20Madame%20Buttons%20,Miami 82,Syn Cole,['recE4LCaRvm02bqIm'],Madame Buttons,Syn Cole,io.weav.tracks.Miami,Miami82,['EDM'],CHB701800117,A10302B00045309842,,11
165,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Run%20The%20World%20ft.%20Nadia%20Gattas%20,Run The World,CAZZETTE,['recKbUc5HCy7yOiZF'],Nadia Gattas,CAZZETTE,io.weav.tracks.RunTheWorld,RunTheWorld,['EDM'],,,,9
166,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Handful%20Of%20Gold%20ft.%20JONES%20,Handful Of Gold,CAZZETTE,['recDfKFA0tQBRcwXs'],JONES,CAZZETTE,io.weav.tracks.HandfulOfGold,HandfulOfGold,['EDM'],,,,7
167,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Static%20,Static,CAZZETTE,,,CAZZETTE,io.weav.tracks.Static,Static,['EDM'],,,,8
168,['recallssJLk8t0gr0'],https://open.spotify.com/search/songs/Sam%20Feldt%20Dante%20Klein%20-%20Feels%20Like%20Home%20ft.%20Milow%20,Feels Like Home,Sam Feldt,['reczVe2G3ZV6eT6Dr'],Milow,Sam Feldt & Dante Klein,io.weav.tracks.FeelsLikeHome,FeelsLikeHome,['EDM'],,,,1
169,['recallssJLk8t0gr0'],https://open.spotify.com/search/songs/Sam%20Feldt%20-%20YES%20ft.%20Akon%20,YES,Sam Feldt,['rec80K8f6EWGJeuWC'],Akon,Sam Feldt,io.weav.tracks.Yes,YES,['EDM'],,,,0
170,['recallssJLk8t0gr0'],https://open.spotify.com/search/songs/Merk%20Kremont%20-%20Sad%20Story%20(Out%20Of%20Luck)%20,Sad Story (Out Of Luck),Merk & Kremont,,,Merk & Kremont,io.weav.tracks.SadStoryOutOfLuck,SadStory(OutOfLuck),['EDM'],,,,9
171,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Clean%20Bandit%20-%20Baby%20ft.%20Marina%20and%20the%20Diamonds%20Luis%20Fonsi%20,Baby,Clean Bandit,"['reck0IeQC4shSFYEj', 'recO6ueH2s9gBIrOy']",Marina and the Diamonds & Luis Fonsi,Clean Bandit,io.weav.tracks.Baby,Baby,['Pop'],GBAHS1900274,A10302B0004782063R,,9
172,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Maxim%20Schunk%20-%20Give%20It%20All%20,Give It All,Maxim Schunk,,,Maxim Schunk,io.weav.tracks.GiveItAll,GiveItAll,['EDM'],,,,1
173,['reczKOd5S6x8c4Dty'],https://open.spotify.com/search/songs/Man%20Cub%20-%20Breathe%20Again%20,Breathe Again,Man Cub,,,Man Cub,io.weav.tracks.BreatheAgain,BreatheAgain,['EDM'],,,,5
174,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Together%20ft.%20Newtimers%20,Together,CAZZETTE,['recTXEdppM9bk6bfv'],Newtimers,CAZZETTE,io.weav.tracks.TogetherCazzette,Together,['EDM'],,,,9
175,['recpZZxgHzbS4Qyj1'],https://open.spotify.com/search/songs/CAZZETTE%20-%20Blind%20Heart%20ft.%20Terri%20B%20,Blind Heart,CAZZETTE,['reckMJdSOBVT3tp1G'],Terri B,CAZZETTE,io.weav.tracks.BlindHeart,BlindHeart,['EDM'],,,,6
176,['recv68bB40bhbNHXl'],https://open.spotify.com/search/songs/Len%20-%20Steal%20My%20Sunshine%20,Steal My Sunshine,Len,,,Len,io.weav.tracks.StealMySunshine,StealMySunshine,['Pop/Rock'],USSM19900189,,,5
177,,https://open.spotify.com/search/songs/Europe%20-%20The%20Final%20Countdown%20,The Final Countdown,Europe,,,Europe,io.weav.tracks.TheFinalCountdown,TheFinalCountdown,['Pop/Rock'],USSM18600692,,,3
178,,https://open.spotify.com/search/songs/The%20Bangles%20-%20Walk%20Like%20An%20Egyptian%20,Walk Like An Egyptian,The Bangles,,,The Bangles,io.weav.tracks.WalkLikeAnEgyptian,WalkLikeAnEgyptian,['Pop/Rock'],USSM18500397,,,5
179,['reco9b2CnJyxrVYWN'],https://open.spotify.com/search/songs/TLC%20-%20No%20Scrubs%20,No Scrubs,TLC,,,TLC,io.weav.tracks.NoScrubs,NoScrubs,['RnB'],USLF20000006,,,5
180,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Dooqu%20Luke%20Cusato%20-%20Better%20Withu%20,Better Withu,Dooqu,,,Dooqu & Luke Cusato,io.weav.tracks.BetterWithU,BetterWithu,['EDM'],,,,0
181,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Dooqu%20-%20How%20Long%20ft.%20Trove%20,How Long,Dooqu,['reclYukVqpGJgP7Hp'],Trove,Dooqu,io.weav.tracks.HowLong,HowLong,['EDM'],,,,9
182,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Dooqu%20-%20Feel%20So%20Good%20,Feel So Good,Dooqu,,,Dooqu,io.weav.tracks.FeelSoGood,FeelSoGood,['EDM'],,,,9
183,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Dooqu%20-%20Laid%20A%20Lie%20,Laid A Lie,Dooqu,,,Dooqu,io.weav.tracks.LaidALie,LaidALie,['EDM'],,,,1
184,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Taska%20Black%20-%20Dreaming%20ft.%20Nevve%20,Dreaming,Taska Black,['recoOza1jIqgAQLHH'],Nevve,Taska Black,io.weav.tracks.Dreaming,Dreaming,['EDM'],,,,9
185,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/DROELOE%20-%20Weird%20Machine%20ft.%20Nevve%20,Weird Machine,DROELOE,['recoOza1jIqgAQLHH'],Nevve,DROELOE,io.weav.tracks.WeirdMachine,WeirdMachine,['EDM'],,,,11
186,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Taska%20Black%20-%20Dead%20Inside%20ft.%20Ayelle%20,Dead Inside,Taska Black,['rec7M01KTsUl1l2xK'],Ayelle,Taska Black,io.weav.tracks.DeadInside,DeadInside,['EDM'],,,,6
187,['recxR6CqFBSPvc7hY'],https://open.spotify.com/search/songs/Taska%20Black%20DROELOE%20-%20Running%20Away%20ft.%20CUT_%20,Running Away,Taska Black,['recjIw9qbdsvY2P99'],CUT_,Taska Black & DROELOE,io.weav.tracks.RunningAway,RunningAway,['EDM'],,,,11
188,['recNccjHNJVQfeT3Q'],https://open.spotify.com/search/songs/Laidback%20Luke%20Ralvero%20-%20XOXO%20ft.%20Ina%20,XOXO,Laidback Luke,['rec9kVhYq2JZwRJSm'],Ina,Laidback Luke & Ralvero,io.weav.tracks.XOXO,XOXO,['EDM'],,,,4
189,['recNccjHNJVQfeT3Q'],https://open.spotify.com/search/songs/Krosses%20-%20Gold%20,Gold,Krosses,,,Krosses,io.weav.tracks.Gold,Gold,['EDM'],,,,8
190,['reckzSuuJ9IhRZloB'],https://open.spotify.com/search/songs/Martina%20McBride%20-%20This%20One's%20For%20The%20Girls%20,This One's For The Girls,Martina McBride,,,Martina McBride,io.weav.tracks.ThisOnesForTheGirls,ThisOne'sForTheGirls,['Country'],USRN10300087,,,8
191,['reckzSuuJ9IhRZloB'],https://open.spotify.com/search/songs/Sara%20Evans%20-%20Suds%20in%20the%20Bucket%20,Suds in the Bucket,Sara Evans,,,Sara Evans,io.weav.tracks.SudsInTheBucket,SudsintheBucket,['Country'],USRN10100725,,,7
192,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Matoma%20-%20Sunday%20Morning%20ft.%20Josie%20Dunne%20,Sunday Morning,Matoma,['rech84rePWAvIo443'],Josie Dunne,Matoma,io.weav.tracks.SundayMorning,SundayMorning,['EDM'],,,,6
193,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Clean%20Bandit%20-%20Out%20at%20Night%20%20ft.%20KYLE%20Big%20Boi%20,Out at Night ,Clean Bandit,"['recut1ByVt1nHs1gB', 'rechMdzzZFdHinI6z']",KYLE & Big Boi,Clean Bandit,io.weav.tracks.OutAtNight,OutatNight,['Pop'],GBAHS1900896,A10302B0004960714X,,9
194,['recrzFbrNYO25B8Yn'],https://open.spotify.com/search/songs/Clean%20Bandit%20-%20Nowhere%20ft.%20Rita%20Ora%20KYLE%20,Nowhere,Clean Bandit,"['rec1sH0lB7uoXkK1C', 'recut1ByVt1nHs1gB']",Rita Ora & KYLE,Clean Bandit,io.weav.tracks.Nowhere,Nowhere,['Pop'],GBAHS1900898,A10302B0004960716T,,2
